"id","direction","ideaId","voterId","createdAt","updatedAt"
464,-1,35,"0x13eEf4EF8FCa471f242ab0F8F49A3dB6017aDA33","2022-08-22 14:57:16.831","2022-08-22 14:57:16.832"
465,1,22,"0x8C868aB6EA5aA8BF37F58376f0A61c3728aEf904","2022-08-22 15:15:16.333","2022-08-22 15:15:16.334"
466,1,39,"0x8C868aB6EA5aA8BF37F58376f0A61c3728aEf904","2022-08-22 15:15:55.985","2022-08-22 15:15:55.985"
468,-1,35,"0x9e0e9D25a5ED9bc773f91691f0b45599255257B1","2022-08-22 15:16:46.276","2022-08-22 15:16:46.277"
469,-1,34,"0x9e0e9D25a5ED9bc773f91691f0b45599255257B1","2022-08-22 15:17:01.433","2022-08-22 15:17:01.434"
470,1,12,"0x2eE0485f71764bcD2062A84d9455688c581B90f8","2022-08-22 15:25:14.557","2022-08-22 15:25:14.558"
471,1,22,"0x9e0e9D25a5ED9bc773f91691f0b45599255257B1","2022-08-22 15:42:41.905","2022-08-22 15:42:41.905"
473,1,40,"0x2eE0485f71764bcD2062A84d9455688c581B90f8","2022-08-22 15:54:15.67","2022-08-22 15:54:15.67"
474,1,41,"0x2eE0485f71764bcD2062A84d9455688c581B90f8","2022-08-22 15:58:04.516","2022-08-22 15:58:04.517"
476,1,27,"0xfE9D3B6F60F5cA2c76b4B682E497cF04E26E7257","2022-08-22 16:02:00.128","2022-08-22 16:02:00.128"
1226,1,82,"0xF95f8038Eb7874Cde88A0A9a8270fcC94f5C226e","2022-10-12 10:30:53.19","2022-10-12 10:30:53.19"
475,1,9,"0xfE9D3B6F60F5cA2c76b4B682E497cF04E26E7257","2022-08-22 16:01:52.578","2022-08-22 16:02:13.288"
477,1,7,"0xfE9D3B6F60F5cA2c76b4B682E497cF04E26E7257","2022-08-22 16:02:17.524","2022-08-22 16:02:17.525"
478,-1,9,"0x4303Ddc9943D862f2B205aF468a4A786c5137E76","2022-08-22 16:12:53.69","2022-08-22 16:12:53.69"
479,-1,33,"0x17A059B6B0C8af433032d554B0392995155452E6","2022-08-22 16:13:15.14","2022-08-22 16:13:15.141"
480,1,30,"0x17A059B6B0C8af433032d554B0392995155452E6","2022-08-22 16:17:26.507","2022-08-22 16:17:26.507"
482,1,27,"0x9239b0284c45398e6b48d4DA7d9570Ca65133d19","2022-08-22 17:23:03.758","2022-08-22 17:23:03.758"
483,-1,38,"0x31B6470f3FAE7e488DA60b5fB9713A9a41286250","2022-08-22 17:40:37.121","2022-08-22 17:40:37.122"
486,1,27,"0x34C3A5ea06a3A67229fb21a7043243B0eB3e853f","2022-08-22 18:13:11.392","2022-08-22 18:13:15.252"
488,1,9,"0x14fC0bE8e90aB768226cCCf952506Ce00Bde5029","2022-08-23 01:47:54.666","2022-08-23 01:47:54.667"
487,1,7,"0x34C3A5ea06a3A67229fb21a7043243B0eB3e853f","2022-08-22 18:13:17.538","2022-08-22 18:13:20.378"
489,1,21,"0x14fC0bE8e90aB768226cCCf952506Ce00Bde5029","2022-08-23 01:48:57.321","2022-08-23 01:48:57.322"
485,1,26,"0x31B6470f3FAE7e488DA60b5fB9713A9a41286250","2022-08-22 17:40:56.114","2022-08-26 22:48:59.936"
484,1,30,"0x31B6470f3FAE7e488DA60b5fB9713A9a41286250","2022-08-22 17:40:41.645","2022-08-26 22:52:44.35"
467,1,23,"0x9e0e9D25a5ED9bc773f91691f0b45599255257B1","2022-08-22 15:16:28.572","2022-09-14 08:17:50.044"
472,1,26,"0x9e0e9D25a5ED9bc773f91691f0b45599255257B1","2022-08-22 15:43:25.543","2022-09-14 08:14:06.109"
490,-1,33,"0x14fC0bE8e90aB768226cCCf952506Ce00Bde5029","2022-08-23 01:49:18.936","2022-08-23 01:49:18.936"
491,1,42,"0x8e777369b4Bd6fbbF20270dC8c599Ea11d919505","2022-08-23 03:01:26.238","2022-08-23 03:01:26.239"
492,-1,42,"0xbAE49fe607bdDb4cB4C946C47CCFcc71c83e4893","2022-08-23 04:00:15.536","2022-08-23 04:00:15.537"
493,1,38,"0xbAE49fe607bdDb4cB4C946C47CCFcc71c83e4893","2022-08-23 04:00:41.439","2022-08-23 04:00:41.439"
494,-1,37,"0xbAE49fe607bdDb4cB4C946C47CCFcc71c83e4893","2022-08-23 04:00:46.692","2022-08-23 04:00:46.693"
495,-1,36,"0xbAE49fe607bdDb4cB4C946C47CCFcc71c83e4893","2022-08-23 04:00:55.178","2022-08-23 04:00:55.179"
496,-1,35,"0xbAE49fe607bdDb4cB4C946C47CCFcc71c83e4893","2022-08-23 04:01:00.81","2022-08-23 04:01:00.811"
497,1,33,"0xbAE49fe607bdDb4cB4C946C47CCFcc71c83e4893","2022-08-23 04:01:06.718","2022-08-23 04:01:06.718"
498,1,38,"0xC06250B7ef8ab88Dc281b82db94C0fFf5bADd863","2022-08-23 05:11:23.808","2022-08-23 05:11:23.809"
499,1,30,"0xC06250B7ef8ab88Dc281b82db94C0fFf5bADd863","2022-08-23 05:11:30.842","2022-08-23 05:11:30.843"
500,1,37,"0xC06250B7ef8ab88Dc281b82db94C0fFf5bADd863","2022-08-23 05:11:34.302","2022-08-23 05:11:34.302"
501,1,22,"0xC06250B7ef8ab88Dc281b82db94C0fFf5bADd863","2022-08-23 05:11:43.506","2022-08-23 05:11:43.507"
502,1,32,"0xC06250B7ef8ab88Dc281b82db94C0fFf5bADd863","2022-08-23 05:11:47.892","2022-08-23 05:11:47.893"
503,1,18,"0xC06250B7ef8ab88Dc281b82db94C0fFf5bADd863","2022-08-23 05:11:53.714","2022-08-23 05:11:53.715"
504,1,39,"0xC06250B7ef8ab88Dc281b82db94C0fFf5bADd863","2022-08-23 05:11:58.822","2022-08-23 05:11:58.823"
505,1,40,"0xC06250B7ef8ab88Dc281b82db94C0fFf5bADd863","2022-08-23 05:12:04.637","2022-08-23 05:12:04.638"
506,1,31,"0xC06250B7ef8ab88Dc281b82db94C0fFf5bADd863","2022-08-23 05:12:08.428","2022-08-23 05:12:08.429"
507,1,41,"0xC06250B7ef8ab88Dc281b82db94C0fFf5bADd863","2022-08-23 05:12:14.837","2022-08-23 05:12:14.837"
508,1,38,"0x3B60e31CFC48a9074CD5bEbb26C9EAa77650a43F","2022-08-23 11:52:45.825","2022-08-23 11:52:45.825"
509,1,43,"0x2eE0485f71764bcD2062A84d9455688c581B90f8","2022-08-23 12:19:38.138","2022-08-23 12:19:38.139"
511,1,40,"0x8B488CC76a38777c2f7B76eB6D49bDF430132Ac9","2022-08-23 17:05:37.829","2022-08-23 17:05:37.83"
512,1,38,"0x8B488CC76a38777c2f7B76eB6D49bDF430132Ac9","2022-08-23 17:05:39.294","2022-08-23 17:05:39.295"
513,1,37,"0x8B488CC76a38777c2f7B76eB6D49bDF430132Ac9","2022-08-23 17:05:42.289","2022-08-23 17:05:42.29"
514,1,39,"0x8B488CC76a38777c2f7B76eB6D49bDF430132Ac9","2022-08-23 17:08:24.714","2022-08-23 17:08:32.711"
515,1,41,"0x31B6470f3FAE7e488DA60b5fB9713A9a41286250","2022-08-23 17:11:19.691","2022-08-23 17:11:19.691"
516,-1,40,"0x31B6470f3FAE7e488DA60b5fB9713A9a41286250","2022-08-23 17:11:25.028","2022-08-23 17:11:25.029"
517,-1,34,"0x31B6470f3FAE7e488DA60b5fB9713A9a41286250","2022-08-23 17:20:49.618","2022-08-23 17:20:49.619"
518,-1,36,"0x31B6470f3FAE7e488DA60b5fB9713A9a41286250","2022-08-23 17:21:12.303","2022-08-23 17:21:12.303"
519,-1,35,"0x31B6470f3FAE7e488DA60b5fB9713A9a41286250","2022-08-23 17:21:19.658","2022-08-23 17:21:19.658"
520,1,23,"0x31B6470f3FAE7e488DA60b5fB9713A9a41286250","2022-08-23 17:21:24.874","2022-08-23 17:21:24.874"
521,-1,42,"0x31B6470f3FAE7e488DA60b5fB9713A9a41286250","2022-08-23 17:21:34.987","2022-08-23 17:21:34.987"
522,1,9,"0xCEEd9585854F12F81A0103861b83b995A64AD915","2022-08-23 20:19:52.114","2022-08-23 20:19:52.115"
523,1,27,"0xCEEd9585854F12F81A0103861b83b995A64AD915","2022-08-23 20:19:59.204","2022-08-23 20:19:59.204"
524,1,37,"0xCEEd9585854F12F81A0103861b83b995A64AD915","2022-08-23 20:20:18.962","2022-08-23 20:20:18.963"
525,1,33,"0xCEEd9585854F12F81A0103861b83b995A64AD915","2022-08-23 20:20:29.336","2022-08-23 20:20:29.336"
526,1,21,"0xCEEd9585854F12F81A0103861b83b995A64AD915","2022-08-23 20:20:40.797","2022-08-23 20:20:40.798"
527,1,12,"0xCEEd9585854F12F81A0103861b83b995A64AD915","2022-08-23 20:21:04.36","2022-08-23 20:21:04.361"
528,1,38,"0xCEEd9585854F12F81A0103861b83b995A64AD915","2022-08-23 20:21:11.475","2022-08-23 20:21:11.476"
529,1,11,"0xCEEd9585854F12F81A0103861b83b995A64AD915","2022-08-23 20:21:20.558","2022-08-23 20:21:20.558"
530,1,25,"0xCEEd9585854F12F81A0103861b83b995A64AD915","2022-08-23 20:21:35.794","2022-08-23 20:21:35.795"
531,1,6,"0xCEEd9585854F12F81A0103861b83b995A64AD915","2022-08-23 20:21:57.63","2022-08-23 20:21:57.631"
532,1,17,"0xCEEd9585854F12F81A0103861b83b995A64AD915","2022-08-23 20:22:02.836","2022-08-23 20:22:02.837"
533,1,35,"0xCEEd9585854F12F81A0103861b83b995A64AD915","2022-08-23 20:22:27.025","2022-08-23 20:22:27.026"
534,-1,36,"0xCEEd9585854F12F81A0103861b83b995A64AD915","2022-08-23 20:22:39.263","2022-08-23 20:22:39.263"
535,1,29,"0xCEEd9585854F12F81A0103861b83b995A64AD915","2022-08-23 20:23:02.379","2022-08-23 20:23:02.379"
537,-1,22,"0x6ab075abfA7cdD7B19FA83663b1f2a83e4A957e3","2022-08-23 22:41:48.388","2022-08-23 22:41:48.388"
538,-1,33,"0x6ab075abfA7cdD7B19FA83663b1f2a83e4A957e3","2022-08-23 22:41:57.583","2022-08-23 22:41:57.584"
540,-1,27,"0x6ab075abfA7cdD7B19FA83663b1f2a83e4A957e3","2022-08-23 22:42:06.836","2022-08-23 22:42:06.837"
541,1,27,"0x9655667Ca1203E9A2c8ea2Ed59558F9AD0ACCc87","2022-08-24 01:00:08.297","2022-08-24 01:00:08.297"
542,1,37,"0x9655667Ca1203E9A2c8ea2Ed59558F9AD0ACCc87","2022-08-24 01:00:16.56","2022-08-24 01:00:16.56"
543,1,38,"0x9655667Ca1203E9A2c8ea2Ed59558F9AD0ACCc87","2022-08-24 01:00:37.907","2022-08-24 01:00:37.908"
544,1,12,"0x9655667Ca1203E9A2c8ea2Ed59558F9AD0ACCc87","2022-08-24 01:00:46.671","2022-08-24 01:00:46.672"
545,-1,39,"0x9655667Ca1203E9A2c8ea2Ed59558F9AD0ACCc87","2022-08-24 01:01:59.5","2022-08-24 01:01:59.501"
546,-1,31,"0x9655667Ca1203E9A2c8ea2Ed59558F9AD0ACCc87","2022-08-24 01:02:13.035","2022-08-24 01:02:13.036"
547,-1,37,"0x05e189E1BbaF77f1654F0983872fd938AE592eDD","2022-08-24 03:00:48.74","2022-08-24 03:00:48.741"
548,1,39,"0x8BecD7EbF3F910090f9264DFD0Bb221Ea04af8c3","2022-08-24 07:02:53.993","2022-08-24 07:02:53.994"
549,-1,43,"0x635Bed3F8b7d8C25305CEa707FF7149D6f2A61f9","2022-08-24 14:09:24.943","2022-08-24 14:09:27.837"
550,1,18,"0x8BecD7EbF3F910090f9264DFD0Bb221Ea04af8c3","2022-08-24 15:12:55.376","2022-08-24 15:12:55.377"
551,1,9,"0x87772fF7C65B5c93Be52e3504670c6407271F829","2022-08-24 19:12:18.63","2022-08-24 19:12:18.63"
552,1,18,"0x87772fF7C65B5c93Be52e3504670c6407271F829","2022-08-24 19:12:45.529","2022-08-24 19:12:45.53"
553,1,44,"0x72dabD33fe53f28FaAc3C804A562A2e3EC96573D","2022-08-24 20:30:24.743","2022-08-24 20:30:24.743"
554,-1,24,"0x72dabD33fe53f28FaAc3C804A562A2e3EC96573D","2022-08-24 20:31:25.242","2022-08-24 20:31:25.242"
555,-1,25,"0x72dabD33fe53f28FaAc3C804A562A2e3EC96573D","2022-08-24 20:31:28.007","2022-08-24 20:31:28.007"
556,-1,23,"0x72dabD33fe53f28FaAc3C804A562A2e3EC96573D","2022-08-24 20:31:31.539","2022-08-24 20:31:31.54"
557,-1,26,"0x72dabD33fe53f28FaAc3C804A562A2e3EC96573D","2022-08-24 20:31:42.807","2022-08-24 20:31:42.808"
559,-1,42,"0x9e0e9D25a5ED9bc773f91691f0b45599255257B1","2022-08-25 18:42:03.66","2022-08-25 18:42:03.661"
560,-1,36,"0x9e0e9D25a5ED9bc773f91691f0b45599255257B1","2022-08-25 18:42:11.56","2022-08-25 18:42:11.561"
1227,1,70,"0xF95f8038Eb7874Cde88A0A9a8270fcC94f5C226e","2022-10-12 10:30:53.958","2022-10-12 10:30:53.959"
539,-1,7,"0x6ab075abfA7cdD7B19FA83663b1f2a83e4A957e3","2022-08-23 22:42:03.41","2022-09-07 15:32:57.865"
564,-1,44,"0xbAE49fe607bdDb4cB4C946C47CCFcc71c83e4893","2022-08-25 20:58:57.734","2022-08-25 20:58:57.734"
565,-1,43,"0xbAE49fe607bdDb4cB4C946C47CCFcc71c83e4893","2022-08-25 20:59:04.026","2022-08-25 20:59:04.027"
566,1,43,"0x05e189E1BbaF77f1654F0983872fd938AE592eDD","2022-08-26 13:17:05.612","2022-08-26 13:17:05.613"
567,-1,42,"0x05e189E1BbaF77f1654F0983872fd938AE592eDD","2022-08-26 13:17:15.603","2022-08-26 13:17:15.603"
568,1,44,"0x05e189E1BbaF77f1654F0983872fd938AE592eDD","2022-08-26 13:17:19.567","2022-08-26 13:17:19.568"
569,-1,40,"0x05e189E1BbaF77f1654F0983872fd938AE592eDD","2022-08-26 13:17:30.451","2022-08-26 13:17:30.452"
562,1,32,"0x9e0e9D25a5ED9bc773f91691f0b45599255257B1","2022-08-25 18:43:59.865","2022-09-29 17:29:06.884"
563,1,24,"0x9e0e9D25a5ED9bc773f91691f0b45599255257B1","2022-08-25 18:45:22.748","2022-09-29 17:29:23.315"
561,1,44,"0x9e0e9D25a5ED9bc773f91691f0b45599255257B1","2022-08-25 18:42:40.341","2022-09-01 04:33:32.083"
536,-1,37,"0x6ab075abfA7cdD7B19FA83663b1f2a83e4A957e3","2022-08-23 22:39:13.285","2022-09-08 16:57:02.726"
510,-1,37,"0x4754b7e3DEde42D71d6c92978f25F306176EC7e9","2022-08-23 14:04:30.44","2022-09-12 19:51:07.932"
558,1,43,"0x9e0e9D25a5ED9bc773f91691f0b45599255257B1","2022-08-25 18:41:40.048","2022-09-14 08:12:27.578"
570,1,38,"0x05e189E1BbaF77f1654F0983872fd938AE592eDD","2022-08-26 13:17:37.316","2022-08-26 13:17:37.317"
571,-1,36,"0x05e189E1BbaF77f1654F0983872fd938AE592eDD","2022-08-26 13:17:43.077","2022-08-26 13:17:43.077"
572,-1,34,"0x05e189E1BbaF77f1654F0983872fd938AE592eDD","2022-08-26 13:17:51.258","2022-08-26 13:17:51.259"
573,1,27,"0x05e189E1BbaF77f1654F0983872fd938AE592eDD","2022-08-26 13:19:12.884","2022-08-26 13:19:12.884"
574,1,21,"0x05e189E1BbaF77f1654F0983872fd938AE592eDD","2022-08-26 13:21:34.013","2022-08-26 13:21:34.013"
575,1,18,"0x05e189E1BbaF77f1654F0983872fd938AE592eDD","2022-08-26 13:21:42.531","2022-08-26 13:21:42.532"
576,1,14,"0x05e189E1BbaF77f1654F0983872fd938AE592eDD","2022-08-26 13:21:49.699","2022-08-26 13:21:49.7"
577,1,12,"0x05e189E1BbaF77f1654F0983872fd938AE592eDD","2022-08-26 13:21:52.517","2022-08-26 13:21:52.518"
578,1,8,"0x05e189E1BbaF77f1654F0983872fd938AE592eDD","2022-08-26 13:22:17.84","2022-08-26 13:22:17.841"
481,-1,38,"0x8BecD7EbF3F910090f9264DFD0Bb221Ea04af8c3","2022-08-22 16:28:58.707","2022-08-26 17:29:00.921"
579,1,43,"0x8BecD7EbF3F910090f9264DFD0Bb221Ea04af8c3","2022-08-26 17:29:31.538","2022-08-26 17:29:31.538"
580,1,33,"0x0Ff4bCaF4D736EDB8EBa11dD66A4921e9f8b8B50","2022-08-26 18:58:02.339","2022-08-26 18:58:02.34"
581,1,45,"0x2eE0485f71764bcD2062A84d9455688c581B90f8","2022-08-26 19:48:36.12","2022-08-26 19:48:36.12"
582,1,44,"0x2eE0485f71764bcD2062A84d9455688c581B90f8","2022-08-26 20:24:38.299","2022-08-26 20:24:38.3"
583,1,37,"0x2D9Bb0CA565AE83B93737e4f2D9aCC0d2ae21055","2022-08-26 20:30:19.724","2022-08-26 20:30:19.725"
584,1,37,"0xDb792E5160b281bB299dFf461502D5200b7Bcf33","2022-08-26 20:53:22.497","2022-08-26 20:53:22.497"
585,1,27,"0xDb792E5160b281bB299dFf461502D5200b7Bcf33","2022-08-26 21:16:32.864","2022-08-26 21:16:32.865"
586,-1,31,"0x31B6470f3FAE7e488DA60b5fB9713A9a41286250","2022-08-26 22:48:36.097","2022-08-26 22:48:36.098"
587,-1,43,"0x31B6470f3FAE7e488DA60b5fB9713A9a41286250","2022-08-26 22:49:32.15","2022-08-26 22:49:32.15"
588,1,39,"0x31B6470f3FAE7e488DA60b5fB9713A9a41286250","2022-08-26 22:52:34.751","2022-08-26 22:52:34.751"
589,1,32,"0x31B6470f3FAE7e488DA60b5fB9713A9a41286250","2022-08-26 22:52:59.756","2022-08-26 22:52:59.757"
590,1,25,"0x31B6470f3FAE7e488DA60b5fB9713A9a41286250","2022-08-26 22:53:07.657","2022-08-26 22:53:07.658"
591,1,24,"0x31B6470f3FAE7e488DA60b5fB9713A9a41286250","2022-08-26 22:53:18.107","2022-08-26 22:53:18.108"
1228,1,54,"0xF95f8038Eb7874Cde88A0A9a8270fcC94f5C226e","2022-10-12 10:31:20.986","2022-10-12 10:31:20.987"
593,1,46,"0xD989842c7508B59D47861800B3EC2bE015Ba9DE1","2022-08-27 13:15:35.193","2022-08-27 13:15:35.194"
594,-1,46,"0xbAE49fe607bdDb4cB4C946C47CCFcc71c83e4893","2022-08-27 14:55:52.753","2022-08-27 14:55:52.753"
595,-1,46,"0x05e189E1BbaF77f1654F0983872fd938AE592eDD","2022-08-27 15:48:46.137","2022-08-27 15:48:46.138"
596,1,47,"0x8C868aB6EA5aA8BF37F58376f0A61c3728aEf904","2022-08-27 21:59:51.274","2022-08-27 21:59:51.275"
597,1,47,"0x31B6470f3FAE7e488DA60b5fB9713A9a41286250","2022-08-27 22:02:22.609","2022-08-27 22:02:22.61"
598,-1,46,"0x8C868aB6EA5aA8BF37F58376f0A61c3728aEf904","2022-08-27 23:20:04.34","2022-08-27 23:20:04.34"
599,1,43,"0x8C868aB6EA5aA8BF37F58376f0A61c3728aEf904","2022-08-27 23:20:17.68","2022-08-27 23:20:17.681"
600,-1,37,"0x6632a2549A4922607287828D3B37435c1Fa98c58","2022-08-28 02:47:20.997","2022-08-28 02:47:20.997"
601,1,7,"0x6632a2549A4922607287828D3B37435c1Fa98c58","2022-08-28 02:48:31.578","2022-08-28 02:48:31.579"
602,1,48,"0x2eE0485f71764bcD2062A84d9455688c581B90f8","2022-08-28 09:35:16.422","2022-08-28 09:35:16.422"
603,-1,46,"0x2eE0485f71764bcD2062A84d9455688c581B90f8","2022-08-28 12:42:09.477","2022-08-28 12:42:09.477"
604,1,7,"0x0C1CA53324a9B43E5468664562db592Ca6ef6efA","2022-08-28 12:43:04.66","2022-08-28 12:43:04.66"
605,1,9,"0x0C1CA53324a9B43E5468664562db592Ca6ef6efA","2022-08-28 12:43:26.343","2022-08-28 12:43:26.344"
606,1,49,"0x0C1CA53324a9B43E5468664562db592Ca6ef6efA","2022-08-28 12:47:10.223","2022-08-28 12:47:10.224"
607,1,48,"0xbAE49fe607bdDb4cB4C946C47CCFcc71c83e4893","2022-08-28 14:05:37.77","2022-08-28 14:05:37.771"
608,-1,49,"0xbAE49fe607bdDb4cB4C946C47CCFcc71c83e4893","2022-08-28 14:05:49.625","2022-08-28 14:05:49.626"
609,-1,49,"0x3B60e31CFC48a9074CD5bEbb26C9EAa77650a43F","2022-08-28 14:35:32.001","2022-08-28 14:35:32.001"
610,1,48,"0x3B60e31CFC48a9074CD5bEbb26C9EAa77650a43F","2022-08-28 14:35:47.687","2022-08-28 14:35:47.687"
611,1,47,"0x3B60e31CFC48a9074CD5bEbb26C9EAa77650a43F","2022-08-28 14:35:50.172","2022-08-28 14:35:50.173"
612,1,45,"0x3B60e31CFC48a9074CD5bEbb26C9EAa77650a43F","2022-08-28 14:35:53.988","2022-08-28 14:35:53.989"
613,-1,42,"0x3B60e31CFC48a9074CD5bEbb26C9EAa77650a43F","2022-08-28 14:36:07.44","2022-08-28 14:36:07.44"
614,1,39,"0x3B60e31CFC48a9074CD5bEbb26C9EAa77650a43F","2022-08-28 14:36:18.856","2022-08-28 14:36:18.856"
615,-1,37,"0x3B60e31CFC48a9074CD5bEbb26C9EAa77650a43F","2022-08-28 14:36:25.102","2022-08-28 14:36:25.103"
616,1,47,"0x2eE0485f71764bcD2062A84d9455688c581B90f8","2022-08-28 16:27:46.153","2022-08-28 16:27:46.154"
617,-1,49,"0x2eE0485f71764bcD2062A84d9455688c581B90f8","2022-08-28 16:28:05.957","2022-08-28 16:28:05.957"
618,1,35,"0x2eE0485f71764bcD2062A84d9455688c581B90f8","2022-08-28 16:30:57.03","2022-08-28 16:30:57.03"
619,-1,49,"0x8C868aB6EA5aA8BF37F58376f0A61c3728aEf904","2022-08-28 18:52:05.783","2022-08-28 18:52:05.784"
620,1,16,"0x8C868aB6EA5aA8BF37F58376f0A61c3728aEf904","2022-08-28 18:53:13.256","2022-08-28 18:53:13.257"
621,1,33,"0x9655667Ca1203E9A2c8ea2Ed59558F9AD0ACCc87","2022-08-29 14:19:38.605","2022-08-29 14:19:38.606"
622,1,30,"0x9655667Ca1203E9A2c8ea2Ed59558F9AD0ACCc87","2022-08-29 14:19:49.761","2022-08-29 14:19:49.761"
623,1,47,"0x9655667Ca1203E9A2c8ea2Ed59558F9AD0ACCc87","2022-08-29 14:22:03.739","2022-08-29 14:22:03.739"
624,-1,41,"0x9655667Ca1203E9A2c8ea2Ed59558F9AD0ACCc87","2022-08-29 14:22:25.153","2022-08-29 14:22:25.153"
625,-1,48,"0x9655667Ca1203E9A2c8ea2Ed59558F9AD0ACCc87","2022-08-29 14:22:53.251","2022-08-29 14:22:53.251"
626,-1,45,"0x9655667Ca1203E9A2c8ea2Ed59558F9AD0ACCc87","2022-08-29 14:23:00.96","2022-08-29 14:23:00.961"
627,1,50,"0x510E74e9Cdc8Dd5627D652a26E49480A81264ED5","2022-08-29 22:03:54.678","2022-08-29 22:03:54.678"
628,-1,37,"0x2478497d75221934DEA6E8aE36DDC8ca60535b0c","2022-08-29 22:06:35.192","2022-08-29 22:06:35.192"
629,1,19,"0x2478497d75221934DEA6E8aE36DDC8ca60535b0c","2022-08-29 22:06:51.435","2022-08-29 22:06:51.435"
630,1,30,"0x2478497d75221934DEA6E8aE36DDC8ca60535b0c","2022-08-29 22:07:00.057","2022-08-29 22:07:00.058"
631,1,12,"0x2478497d75221934DEA6E8aE36DDC8ca60535b0c","2022-08-29 22:07:03.877","2022-08-29 22:07:03.878"
632,1,7,"0x2478497d75221934DEA6E8aE36DDC8ca60535b0c","2022-08-29 22:07:42.985","2022-08-29 22:07:42.985"
633,-1,50,"0x8d028DC71B347268d439432349B55Bc27989851E","2022-08-29 22:35:41.223","2022-08-29 22:35:41.224"
634,1,51,"0x2eE0485f71764bcD2062A84d9455688c581B90f8","2022-08-30 00:26:26.785","2022-08-30 00:26:26.786"
635,1,52,"0x2eE0485f71764bcD2062A84d9455688c581B90f8","2022-08-30 00:27:32.065","2022-08-30 00:27:32.065"
636,1,50,"0x1fe4ee4641E2A6ddf7771eB1c07412ba868bB537","2022-08-30 05:15:00.048","2022-08-30 05:15:00.048"
637,-1,50,"0x31B6470f3FAE7e488DA60b5fB9713A9a41286250","2022-08-30 05:44:36.203","2022-08-30 05:44:36.204"
638,-1,45,"0x31B6470f3FAE7e488DA60b5fB9713A9a41286250","2022-08-30 05:44:53.838","2022-08-30 05:44:53.839"
639,1,51,"0x31B6470f3FAE7e488DA60b5fB9713A9a41286250","2022-08-30 05:46:58.601","2022-08-30 05:46:58.601"
640,-1,43,"0xC06250B7ef8ab88Dc281b82db94C0fFf5bADd863","2022-08-30 05:49:51.546","2022-08-30 05:49:51.546"
641,1,47,"0xC06250B7ef8ab88Dc281b82db94C0fFf5bADd863","2022-08-30 05:50:02.205","2022-08-30 05:50:02.205"
642,-1,16,"0xC06250B7ef8ab88Dc281b82db94C0fFf5bADd863","2022-08-30 05:50:05.57","2022-08-30 05:50:05.57"
643,-1,51,"0xC06250B7ef8ab88Dc281b82db94C0fFf5bADd863","2022-08-30 05:50:08.814","2022-08-30 05:50:08.814"
644,-1,44,"0xC06250B7ef8ab88Dc281b82db94C0fFf5bADd863","2022-08-30 05:50:14.655","2022-08-30 05:50:14.656"
645,1,28,"0xC06250B7ef8ab88Dc281b82db94C0fFf5bADd863","2022-08-30 05:50:19.07","2022-08-30 05:50:19.07"
646,-1,48,"0xC06250B7ef8ab88Dc281b82db94C0fFf5bADd863","2022-08-30 05:50:24.019","2022-08-30 05:50:24.019"
647,1,52,"0xC06250B7ef8ab88Dc281b82db94C0fFf5bADd863","2022-08-30 05:50:27.02","2022-08-30 05:50:27.02"
648,-1,45,"0xC06250B7ef8ab88Dc281b82db94C0fFf5bADd863","2022-08-30 05:50:31.053","2022-08-30 05:50:31.054"
649,-1,35,"0xC06250B7ef8ab88Dc281b82db94C0fFf5bADd863","2022-08-30 05:50:36.479","2022-08-30 05:50:36.48"
650,-1,49,"0xC06250B7ef8ab88Dc281b82db94C0fFf5bADd863","2022-08-30 05:50:41.137","2022-08-30 05:50:41.138"
651,-1,46,"0xC06250B7ef8ab88Dc281b82db94C0fFf5bADd863","2022-08-30 05:50:44.217","2022-08-30 05:50:44.218"
652,-1,42,"0xC06250B7ef8ab88Dc281b82db94C0fFf5bADd863","2022-08-30 05:50:48.707","2022-08-30 05:50:48.708"
653,-1,34,"0xC06250B7ef8ab88Dc281b82db94C0fFf5bADd863","2022-08-30 05:50:51.553","2022-08-30 05:50:51.554"
654,-1,36,"0xC06250B7ef8ab88Dc281b82db94C0fFf5bADd863","2022-08-30 05:50:59.048","2022-08-30 05:50:59.049"
655,-1,20,"0xC06250B7ef8ab88Dc281b82db94C0fFf5bADd863","2022-08-30 05:51:01.103","2022-08-30 05:51:01.103"
1229,1,59,"0xF95f8038Eb7874Cde88A0A9a8270fcC94f5C226e","2022-10-12 10:31:27.05","2022-10-12 10:31:27.05"
1230,1,73,"0xF95f8038Eb7874Cde88A0A9a8270fcC94f5C226e","2022-10-12 10:31:38.721","2022-10-12 10:31:38.722"
1231,1,14,"0xF95f8038Eb7874Cde88A0A9a8270fcC94f5C226e","2022-10-12 10:31:44.977","2022-10-12 10:31:44.978"
1232,1,68,"0xF95f8038Eb7874Cde88A0A9a8270fcC94f5C226e","2022-10-12 10:31:47.799","2022-10-12 10:31:47.8"
1233,-1,56,"0xF95f8038Eb7874Cde88A0A9a8270fcC94f5C226e","2022-10-12 10:31:57.766","2022-10-12 10:31:57.766"
1234,-1,37,"0xF95f8038Eb7874Cde88A0A9a8270fcC94f5C226e","2022-10-12 10:31:58.322","2022-10-12 10:31:58.322"
1235,-1,20,"0xF95f8038Eb7874Cde88A0A9a8270fcC94f5C226e","2022-10-12 10:31:59.14","2022-10-12 10:31:59.141"
